"CBQ560.Code.or.Value","CBQ560.Value.Description","CBQ560.Count","CBQ560.Cumulative","CBQ560.Skip.to.Item"
"1","Yes",23,23,NA
"2","No",1847,1870,NA
"7","Refused",0,1870,NA
"9","Don't know",0,1870,NA
".","Missing",1075,2945,NA
