"CBQ845.Code.or.Value","CBQ845.Value.Description","CBQ845.Count","CBQ845.Cumulative","CBQ845.Skip.to.Item"
"1","Yes",1653,1653,""
"2","No",2549,4202,"CBQ860"
"7","Refused",0,4202,""
"9","Don't know",0,4202,""
".","Missing",1062,5264,""
