"CBQ830.Code.or.Value","CBQ830.Value.Description","CBQ830.Count","CBQ830.Cumulative","CBQ830.Skip.to.Item"
"1","Yes",1713,1713,""
"2","No",2489,4202,"CBQ845"
"7","Refused",0,4202,""
"9","Don't know",0,4202,""
".","Missing",1062,5264,""
