"CBQ503.Code.or.Value","CBQ503.Value.Description","CBQ503.Count","CBQ503.Cumulative","CBQ503.Skip.to.Item"
"1","Yes",567,567,NA
"2","No",274,841,NA
"7","Refused",0,841,NA
"9","Don't know",0,841,NA
".","Missing",4423,5264,NA
