"AUXLR214.Code.or.Value","AUXLR214.Value.Description","AUXLR214.Count","AUXLR214.Cumulative","AUXLR214.Skip.to.Item"
"-43 to 61","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
