"CBQ885.Code.or.Value","CBQ885.Value.Description","CBQ885.Count","CBQ885.Cumulative","CBQ885.Skip.to.Item"
"1","Yes",553,553,NA
"2","No",561,1114,NA
"7","Refused",0,1114,NA
"9","Don't know",0,1114,NA
".","Missing",4150,5264,NA
