"AUXLR208.Code.or.Value","AUXLR208.Value.Description","AUXLR208.Count","AUXLR208.Cumulative","AUXLR208.Skip.to.Item"
"-13 to 83","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
