"AUXLR232.Code.or.Value","AUXLR232.Value.Description","AUXLR232.Count","AUXLR232.Cumulative","AUXLR232.Skip.to.Item"
"-6 to 77","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
