"CBQ611.Code.or.Value","CBQ611.Value.Description","CBQ611.Count","CBQ611.Cumulative","CBQ611.Skip.to.Item"
"1","Yes",446,446,NA
"2","No",794,1240,NA
"7","Refused",0,1240,NA
"9","Don't know",5,1245,NA
".","Missing",8726,9971,NA
