"AUXLR234.Code.or.Value","AUXLR234.Value.Description","AUXLR234.Count","AUXLR234.Cumulative","AUXLR234.Skip.to.Item"
"-32 to 58","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
