"CIQD035.Code.or.Value","CIQD035.Value.Description","CIQD035.Count","CIQD035.Cumulative","CIQD035.Skip.to.Item"
"1","Yes",13,13,NA
"2","No",6,19,NA
"7","Refuse",0,19,NA
"9","Don't know",0,19,NA
".","Missing",909,928,NA
