"SMQ840.Code.or.Value","SMQ840.Value.Description","SMQ840.Count","SMQ840.Cumulative","SMQ840.Skip.to.Item"
"1","Today",6,6,NA
"2","Yesterday",5,11,NA
"3","3 to 5 days ago",4,15,NA
"7","Refused",0,15,NA
"9","Don't know",0,15,NA
".","Missing",6743,6758,NA
