"RHQ420.Code.or.Value","RHQ420.Value.Description","RHQ420.Count","RHQ420.Cumulative","RHQ420.Skip.to.Item"
"1","Yes",1548,1548,""
"2","No",1636,3184,"RHQ510"
"7","Refused",0,3184,"RHQ510"
"9","Don't know",3,3187,"RHQ510"
".","Missing",377,3564,""
