"AUXRR223.Code.or.Value","AUXRR223.Value.Description","AUXRR223.Count","AUXRR223.Cumulative","AUXRR223.Skip.to.Item"
"-28 to 64","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
