"AUXLR259.Code.or.Value","AUXLR259.Value.Description","AUXLR259.Count","AUXLR259.Cumulative","AUXLR259.Skip.to.Item"
"-51 to 71","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
