"AUXLR203.Code.or.Value","AUXLR203.Value.Description","AUXLR203.Count","AUXLR203.Cumulative","AUXLR203.Skip.to.Item"
"-37 to 64","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
