"CBQ555.Code.or.Value","CBQ555.Value.Description","CBQ555.Count","CBQ555.Cumulative","CBQ555.Skip.to.Item"
"1","Yes",86,86,NA
"2","No",1784,1870,NA
"7","Refused",0,1870,NA
"9","Don't know",0,1870,NA
".","Missing",1075,2945,NA
