"AUXLR246.Code.or.Value","AUXLR246.Value.Description","AUXLR246.Count","AUXLR246.Cumulative","AUXLR246.Skip.to.Item"
"-15 to 52","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
