"AUXLR249.Code.or.Value","AUXLR249.Value.Description","AUXLR249.Count","AUXLR249.Cumulative","AUXLR249.Skip.to.Item"
"-21 to 67","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
