"SMQ874.Code.or.Value","SMQ874.Value.Description","SMQ874.Count","SMQ874.Cumulative","SMQ874.Skip.to.Item"
"1","Yes",5118,5118,""
"2","No",4987,10105,"SMQ878"
"7","Refused",0,10105,"SMQ878"
"9","Don't know",0,10105,"SMQ878"
".","Missing",70,10175,""
