"AUXRR216.Code.or.Value","AUXRR216.Value.Description","AUXRR216.Count","AUXRR216.Cumulative","AUXRR216.Skip.to.Item"
"-23 to 63","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
