"SMQ040.Code.or.Value","SMQ040.Value.Description","SMQ040.Count","SMQ040.Cumulative","SMQ040.Skip.to.Item"
"1","Every day",934,934,"SMD070"
"2","Some days",197,1131,"SMD641"
"3","Not at all",1365,2496,""
"7","Refused",0,2496,"SMQ120"
"9","Don't know",0,2496,"SMQ120"
".","Missing",2545,5041,""
