"AUXRR230.Code.or.Value","AUXRR230.Value.Description","AUXRR230.Count","AUXRR230.Cumulative","AUXRR230.Skip.to.Item"
"-60 to 47","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
