"AUXLR218.Code.or.Value","AUXLR218.Value.Description","AUXLR218.Count","AUXLR218.Cumulative","AUXLR218.Skip.to.Item"
"-18 to 87","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
