"AUXLR206.Code.or.Value","AUXLR206.Value.Description","AUXLR206.Count","AUXLR206.Cumulative","AUXLR206.Skip.to.Item"
"-31 to 46","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
