"AUXLR230.Code.or.Value","AUXLR230.Value.Description","AUXLR230.Count","AUXLR230.Cumulative","AUXLR230.Skip.to.Item"
"-33 to 70","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
