"AUXLR243.Code.or.Value","AUXLR243.Value.Description","AUXLR243.Count","AUXLR243.Cumulative","AUXLR243.Skip.to.Item"
"-25 to 65","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
