"CBQ502.Code.or.Value","CBQ502.Value.Description","CBQ502.Count","CBQ502.Cumulative","CBQ502.Skip.to.Item"
"1","Yes",3362,3362,"CBQ506"
"2","No",841,4203,""
"7","Refused",0,4203,""
"9","Don't know",0,4203,""
".","Missing",1061,5264,""
