"AUXRR201.Code.or.Value","AUXRR201.Value.Description","AUXRR201.Count","AUXRR201.Cumulative","AUXRR201.Skip.to.Item"
"-42 to 91","Range of Values",3836,3836,NA
".","Missing",664,4500,NA
