"AUXRR149.Code.or.Value","AUXRR149.Value.Description","AUXRR149.Count","AUXRR149.Cumulative","AUXRR149.Skip.to.Item"
"-26 to 52","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
