"CIQD040.Code.or.Value","CIQD040.Value.Description","CIQD040.Count","CIQD040.Cumulative","CIQD040.Skip.to.Item"
"1","Yes",4,4,NA
"2","No",39,43,NA
"7","Refuse",0,43,NA
"9","Don't know",0,43,NA
".","Missing",735,778,NA
