"SMQ880.Code.or.Value","SMQ880.Value.Description","SMQ880.Count","SMQ880.Cumulative","SMQ880.Skip.to.Item"
"1","Yes",370,370,NA
"2","No",5716,6086,NA
"7","Refused",0,6086,NA
"9","Don't know",15,6101,NA
".","Missing",3870,9971,NA
