"AUXRR216.Code.or.Value","AUXRR216.Value.Description","AUXRR216.Count","AUXRR216.Cumulative","AUXRR216.Skip.to.Item"
"-14 to 43","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
