"AUXLR150.Code.or.Value","AUXLR150.Value.Description","AUXLR150.Count","AUXLR150.Cumulative","AUXLR150.Skip.to.Item"
"-33 to 57","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
