"AUXLR235.Code.or.Value","AUXLR235.Value.Description","AUXLR235.Count","AUXLR235.Cumulative","AUXLR235.Skip.to.Item"
"-32 to 43","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
