"AUXLR202.Code.or.Value","AUXLR202.Value.Description","AUXLR202.Count","AUXLR202.Cumulative","AUXLR202.Skip.to.Item"
"-31 to 61","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
