"AUXRR164.Code.or.Value","AUXRR164.Value.Description","AUXRR164.Count","AUXRR164.Cumulative","AUXRR164.Skip.to.Item"
"-19 to 106","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
