"AUXLR171.Code.or.Value","AUXLR171.Value.Description","AUXLR171.Count","AUXLR171.Cumulative","AUXLR171.Skip.to.Item"
"-11 to 63","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
