"SMQ860.Code.or.Value","SMQ860.Value.Description","SMQ860.Count","SMQ860.Cumulative","SMQ860.Skip.to.Item"
"1","Yes",4923,4923,""
"2","No",4951,9874,"SMQ864"
"7","Refused",0,9874,"SMQ864"
"9","Don't know",3,9877,"SMQ864"
".","Missing",94,9971,""
