"SMQ785.Code.or.Value","SMQ785.Value.Description","SMQ785.Count","SMQ785.Cumulative","SMQ785.Skip.to.Item"
"1","Today",39,39,NA
"2","Yesterday",46,85,NA
"3","3 to 5 days ago",40,125,NA
"7","Refused",0,125,NA
"9","Don't know",0,125,NA
".","Missing",7244,7369,NA
