"AUXLR229.Code.or.Value","AUXLR229.Value.Description","AUXLR229.Count","AUXLR229.Cumulative","AUXLR229.Skip.to.Item"
"-38 to 64","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
