"AUXLR255.Code.or.Value","AUXLR255.Value.Description","AUXLR255.Count","AUXLR255.Cumulative","AUXLR255.Skip.to.Item"
"-10 to 54","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
