"AUXLR142.Code.or.Value","AUXLR142.Value.Description","AUXLR142.Count","AUXLR142.Cumulative","AUXLR142.Skip.to.Item"
"-27 to 61","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
