"AUXLR145.Code.or.Value","AUXLR145.Value.Description","AUXLR145.Count","AUXLR145.Cumulative","AUXLR145.Skip.to.Item"
"-20 to 66","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
