"AUXLR203.Code.or.Value","AUXLR203.Value.Description","AUXLR203.Count","AUXLR203.Cumulative","AUXLR203.Skip.to.Item"
"-48 to 46","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
