"AUXLR122.Code.or.Value","AUXLR122.Value.Description","AUXLR122.Count","AUXLR122.Cumulative","AUXLR122.Skip.to.Item"
"-26 to 57","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
