"AUXRR217.Code.or.Value","AUXRR217.Value.Description","AUXRR217.Count","AUXRR217.Cumulative","AUXRR217.Skip.to.Item"
"-17 to 42","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
