"AUXLR139.Code.or.Value","AUXLR139.Value.Description","AUXLR139.Count","AUXLR139.Cumulative","AUXLR139.Skip.to.Item"
"-29 to 72","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
