"AUXLR210.Code.or.Value","AUXLR210.Value.Description","AUXLR210.Count","AUXLR210.Cumulative","AUXLR210.Skip.to.Item"
"-198 to 65","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
