"AUXLR259.Code.or.Value","AUXLR259.Value.Description","AUXLR259.Count","AUXLR259.Cumulative","AUXLR259.Skip.to.Item"
"-9 to 56","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
