"RHQ520.Code.or.Value","RHQ520.Value.Description","RHQ520.Count","RHQ520.Cumulative","RHQ520.Skip.to.Item"
"1","Yes",49,49,NA
"2","No",239,288,NA
"7","Refused",0,288,NA
"9","Don't know",0,288,NA
".","Missing",3276,3564,NA
