"KIQ025.Code.or.Value","KIQ025.Value.Description","KIQ025.Count","KIQ025.Cumulative","KIQ025.Skip.to.Item"
"1","Yes",27,27,NA
"2","No",173,200,NA
"7","Refused",0,200,NA
"9","Don't know",0,200,NA
".","Missing",5360,5560,NA
