"AUXLR271.Code.or.Value","AUXLR271.Value.Description","AUXLR271.Count","AUXLR271.Cumulative","AUXLR271.Skip.to.Item"
"-20 to 50","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
