"CIQD072.Code.or.Value","CIQD072.Value.Description","CIQD072.Count","CIQD072.Cumulative","CIQD072.Skip.to.Item"
"1","Yes",5,5,NA
"2","No",1,6,NA
"7","Refuse",0,6,NA
"9","Don't know",0,6,NA
".","Missing",772,778,NA
