"AUXRR171.Code.or.Value","AUXRR171.Value.Description","AUXRR171.Count","AUXRR171.Cumulative","AUXRR171.Skip.to.Item"
"-6 to 54","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
