"AUXLR122.Code.or.Value","AUXLR122.Value.Description","AUXLR122.Count","AUXLR122.Cumulative","AUXLR122.Skip.to.Item"
"-60 to 56","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
