"AUXLR105.Code.or.Value","AUXLR105.Value.Description","AUXLR105.Count","AUXLR105.Cumulative","AUXLR105.Skip.to.Item"
"-66 to 75","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
