"CIQD011.Code.or.Value","CIQD011.Value.Description","CIQD011.Count","CIQD011.Cumulative","CIQD011.Skip.to.Item"
"1","Yes",13,13,""
"2","No",5,18,"CIQD014"
"7","Refuse",0,18,"CIQD014"
"9","Don't know",0,18,"CIQD014"
".","Missing",910,928,""
