"AUXLR120.Code.or.Value","AUXLR120.Value.Description","AUXLR120.Count","AUXLR120.Cumulative","AUXLR120.Skip.to.Item"
"-60 to 59","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
