"AUXRR106.Code.or.Value","AUXRR106.Value.Description","AUXRR106.Count","AUXRR106.Cumulative","AUXRR106.Skip.to.Item"
"-74 to 92","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
