"AUXLR152.Code.or.Value","AUXLR152.Value.Description","AUXLR152.Count","AUXLR152.Cumulative","AUXLR152.Skip.to.Item"
"-14 to 59","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
