"CIQD025.Code.or.Value","CIQD025.Value.Description","CIQD025.Count","CIQD025.Cumulative","CIQD025.Skip.to.Item"
"1","Yes",85,85,""
"2","No",26,111,"CIQD028"
"7","Refuse",0,111,"CIQD028"
"9","Don't know",0,111,"CIQD028"
".","Missing",817,928,""
