"AUXLR112.Code.or.Value","AUXLR112.Value.Description","AUXLR112.Count","AUXLR112.Cumulative","AUXLR112.Skip.to.Item"
"-53 to 58","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
