"SMQ120.Code.or.Value","SMQ120.Value.Description","SMQ120.Count","SMQ120.Cumulative","SMQ120.Skip.to.Item"
"1","Yes",397,397,""
"2","No",4471,4868,"SMQ150"
"7","Refused",4,4872,"SMQ150"
"9","Don't know",5,4877,"SMQ150"
".","Missing",3,4880,""
